id,System.Title,System.State,System.CreatedDate,System.ChangedDate,System.AssignedTo
1787,Calculation Error in Report,New,2024-12-27T17:26:58.027Z,2024-12-28T19:35:15.48Z,
1788,"As a guest, I need limited access",Resolved,2024-12-27T17:26:58.81Z,2024-12-28T19:54:06.127Z,
1789,"As a user, I want to set my timezone",Active,2024-12-27T17:26:58.987Z,2024-12-28T19:54:07.327Z,
1790,"As a user, I want to filter search results",Resolved,2024-12-27T17:26:59.183Z,2024-12-28T19:54:08.547Z,
1791,"As a user, I need file upload capability",Closed,2024-12-27T17:26:59.68Z,2024-12-28T19:54:09.76Z,
1792,"As a user, I want a mobile-friendly version",Resolved,2024-12-27T17:26:59.88Z,2024-12-28T19:54:10.963Z,
1793,"As a user, I need to tag items",Active,2024-12-27T17:27:00.063Z,2024-12-28T19:54:12.13Z,
1794,"As a user, I want to save items to a wishlist",Active,2024-12-27T17:27:00.25Z,2024-12-28T19:54:13.36Z,
1795,Memory Leak in Module X,Closed,2024-12-27T17:27:00.43Z,2024-12-28T19:35:16.68Z,
1796,"As a user, I need multi-language support",Resolved,2024-12-27T17:27:00.597Z,2024-12-28T19:54:14.533Z,
1797,"As a user, I need file upload capability",Active,2024-12-27T17:27:00.947Z,2024-12-28T19:54:15.75Z,
1798,"As a user, I need two-factor authentication",Closed,2024-12-27T17:27:01.463Z,2024-12-28T19:54:16.937Z,
1799,Session Expiration Not Handled,New,2024-12-27T17:27:01.653Z,2024-12-28T19:35:17.887Z,
1800,"As a developer, I want to access API documentation",Closed,2024-12-27T17:27:01.857Z,2024-12-28T19:54:18.153Z,
1801,"As a user, I want to filter search results",Closed,2024-12-27T17:27:02.573Z,2024-12-28T19:54:19.34Z,
1802,"As a guest, I want to browse the site without login",Closed,2024-12-27T17:27:03.153Z,2024-12-28T19:54:20.543Z,
1803,Event Listener Memory Leak,New,2024-12-27T17:27:03.33Z,2024-12-28T19:35:19.077Z,
1804,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:27:03.673Z,2024-12-28T19:54:21.717Z,
1805,Tooltip Not Displayed,New,2024-12-27T17:27:04.583Z,2024-12-28T19:35:20.257Z,
1806,"As a user, I need two-factor authentication",Closed,2024-12-27T17:27:05.127Z,2024-12-28T19:54:22.92Z,
1807,"As an admin, I need to manage user roles",New,2024-12-27T17:27:05.627Z,2024-12-28T19:54:24.25Z,
1808,"As a user, I need to view my profile information",Resolved,2024-12-27T17:27:05.827Z,2024-12-28T19:54:25.463Z,Viviana de Oliveira
1809,Dropdown Menu Not Working,Closed,2024-12-27T17:27:06.52Z,2024-12-28T19:35:21.47Z,
1810,"As a user, I need autocomplete for forms",Resolved,2024-12-27T17:27:06.713Z,2024-12-28T19:54:26.65Z,
1811,"As a user, I want to reset my password",New,2024-12-27T17:27:07.28Z,2024-12-28T19:54:27.86Z,
1812,"As an admin, I need to manage user roles",Closed,2024-12-27T17:27:07.593Z,2024-12-28T19:54:29.07Z,
1813,Data Not Saving Properly,New,2024-12-27T17:27:08.27Z,2024-12-28T19:35:22.65Z,
1814,"As a user, I need to change my email address",Resolved,2024-12-27T17:27:08.437Z,2024-12-28T19:54:30.277Z,
1815,"As a user, I need file upload capability",New,2024-12-27T17:27:08.61Z,2024-12-28T19:54:31.483Z,
1816,"As a user, I need autocomplete for forms",New,2024-12-27T17:27:08.81Z,2024-12-28T19:54:32.68Z,
1817,"As a user, I want a dark mode option",Active,2024-12-27T17:27:09Z,2024-12-28T19:54:33.87Z,
1818,Incorrect Validation on Login Form,New,2024-12-27T17:27:09.19Z,2024-12-28T19:35:23.853Z,
1819,"As a developer, I want to access API documentation",New,2024-12-27T17:27:09.38Z,2024-12-28T19:54:35.093Z,
1820,"As a user, I want to receive notifications",New,2024-12-27T17:27:09.587Z,2024-12-28T19:54:36.29Z,
1821,"As a guest, I want to browse the site without login",Active,2024-12-27T17:27:11.32Z,2024-12-28T19:54:37.537Z,
1822,"As a user, I need a responsive UI",New,2024-12-27T17:27:13.397Z,2024-12-28T19:54:38.727Z,
1823,"As a user, I want to deactivate my account",Active,2024-12-27T17:27:13.587Z,2024-12-28T19:54:39.933Z,
1824,"As a developer, I want to access API documentation",New,2024-12-27T17:27:14.037Z,2024-12-28T19:54:41.127Z,
1825,"As a guest, I need limited access",Closed,2024-12-27T17:27:14.353Z,2024-12-28T19:54:42.34Z,
1826,"As a developer, I need detailed error logs",New,2024-12-27T17:27:15.323Z,2024-12-28T19:54:43.56Z,
1827,"As a user, I need two-factor authentication",Resolved,2024-12-27T17:27:15.65Z,2024-12-28T19:54:44.767Z,
1828,"As a user, I need to view my profile information",New,2024-12-27T17:27:15.87Z,2024-12-28T19:54:45.957Z,
1829,UI Freezing on Button Click,New,2024-12-27T17:27:16.217Z,2024-12-28T19:35:25.013Z,
1830,"As an admin, I need to manage user roles",Closed,2024-12-27T17:27:16.383Z,2024-12-28T19:54:47.163Z,
1831,"As a user, I want to receive notifications",New,2024-12-27T17:27:17.54Z,2024-12-28T19:54:48.373Z,
1832,"As a guest, I need limited access",New,2024-12-27T17:27:18.007Z,2024-12-28T19:54:49.577Z,
1833,"As a developer, I want to access API documentation",Resolved,2024-12-27T17:27:18.33Z,2024-12-28T19:54:51.2Z,
1834,"As a user, I need to change my email address",New,2024-12-27T17:27:19.27Z,2024-12-28T19:54:52.42Z,
1835,"As a user, I want to filter search results",Active,2024-12-27T17:27:19.737Z,2024-12-28T19:54:53.66Z,
1836,Null Pointer Exception Detected,New,2024-12-27T17:27:20.52Z,2024-12-28T19:35:26.23Z,
1837,"As a developer, I need detailed error logs",Active,2024-12-27T17:27:21.013Z,2024-12-28T19:54:54.847Z,
1838,"As an admin, I want to monitor system logs",Resolved,2024-12-27T17:27:21.543Z,2024-12-28T19:54:56.04Z,
1839,"As a user, I want a mobile-friendly version",New,2024-12-27T17:27:21.713Z,2024-12-28T19:54:57.237Z,
1840,"As an admin, I need to manage user roles",Closed,2024-12-27T17:27:22.03Z,2024-12-28T19:54:58.427Z,
1841,"As a user, I want a mobile-friendly version",Active,2024-12-27T17:27:22.243Z,2024-12-28T19:54:59.613Z,
1842,"As a user, I want to deactivate my account",Resolved,2024-12-27T17:27:22.74Z,2024-12-28T19:55:00.79Z,
1843,Auto-suggestion Not Working,New,2024-12-27T17:27:23.07Z,2024-12-28T19:35:27.413Z,
1844,404 Error on Resource Fetch,New,2024-12-27T17:27:23.747Z,2024-12-28T19:35:28.64Z,
1845,"As an admin, I need to schedule tasks",Closed,2024-12-27T17:27:23.933Z,2024-12-28T19:55:01.983Z,
1846,"As a user, I want to see my order history",New,2024-12-27T17:27:24.687Z,2024-12-28T19:55:03.207Z,
1847,Invalid Error Message Display,New,2024-12-27T17:27:24.997Z,2024-12-28T19:35:29.88Z,
1848,"As a user, I need autocomplete for forms",Active,2024-12-27T17:27:25.913Z,2024-12-28T19:55:04.413Z,
1849,"As a user, I want to see my order history",New,2024-12-27T17:27:26.1Z,2024-12-28T19:55:05.647Z,
1850,Incorrect User Role Assignment,New,2024-12-27T17:27:26.927Z,2024-12-28T19:35:31.11Z,
1851,"As a user, I need multi-language support",New,2024-12-27T17:27:27.333Z,2024-12-28T19:55:06.95Z,
1852,"As a user, I want to reset my password",Active,2024-12-27T17:27:27.657Z,2024-12-28T19:55:08.267Z,
1853,"As a user, I need two-factor authentication",New,2024-12-27T17:27:28.03Z,2024-12-28T19:55:29.6Z,
1854,"As an admin, I need to manage user roles",New,2024-12-27T17:27:28.247Z,2024-12-28T19:55:30.793Z,
1855,"As a manager, I want to generate reports",Active,2024-12-27T17:27:28.607Z,2024-12-28T19:55:31.977Z,
1856,Session Expiration Not Handled,New,2024-12-27T17:27:29.247Z,2024-12-28T19:35:32.317Z,
1857,"As a user, I want a dark mode option",Active,2024-12-27T17:27:29.583Z,2024-12-28T19:55:33.157Z,
1858,"As an admin, I need to manage user roles",Active,2024-12-27T17:27:29.777Z,2024-12-28T19:55:34.35Z,
1859,Search Results Not Accurate,New,2024-12-27T17:27:30.13Z,2024-12-28T19:35:33.55Z,
1860,"As an admin, I need to manage user roles",Active,2024-12-27T17:27:30.637Z,2024-12-28T19:55:35.57Z,
1861,"As a user, I need multi-language support",Closed,2024-12-27T17:27:31.16Z,2024-12-28T19:55:36.763Z,
1862,"As a guest, I need limited access",Resolved,2024-12-27T17:27:31.52Z,2024-12-28T19:55:38.01Z,
1863,"As a user, I want to see my order history",Active,2024-12-27T17:27:32.43Z,2024-12-28T19:55:39.193Z,
1864,"As a user, I need to view my profile information",New,2024-12-27T17:27:32.843Z,2024-12-28T19:55:40.373Z,
1865,"As a guest, I need limited access",Resolved,2024-12-27T17:27:33.05Z,2024-12-28T19:55:41.58Z,
1866,"As a user, I want to see my order history",New,2024-12-27T17:27:33.243Z,2024-12-28T19:55:42.783Z,
1867,"As an admin, I want to monitor system logs",Resolved,2024-12-27T17:27:33.607Z,2024-12-28T19:55:43.96Z,
1868,"As an admin, I want to monitor system logs",Active,2024-12-27T17:27:33.797Z,2024-12-28T19:55:45.157Z,
1869,"As a user, I want to filter search results",New,2024-12-27T17:27:34.297Z,2024-12-28T19:55:46.343Z,
1870,"As a guest, I need limited access",Resolved,2024-12-27T17:27:34.51Z,2024-12-28T19:55:47.517Z,
1871,API Timeout Error,New,2024-12-27T17:27:35.303Z,2024-12-28T19:35:34.73Z,
1872,"As a user, I want to receive notifications",Resolved,2024-12-27T17:27:35.817Z,2024-12-28T19:55:48.72Z,
1873,Memory Leak in Module X,New,2024-12-27T17:27:36.297Z,2024-12-28T19:35:35.947Z,
1874,"As an admin, I want to monitor system logs",Active,2024-12-27T17:27:36.46Z,2024-12-28T19:55:49.933Z,
1875,"As a user, I need a responsive UI",Closed,2024-12-27T17:27:37.197Z,2024-12-28T19:55:51.147Z,
1876,"As a developer, I need detailed error logs",Resolved,2024-12-27T17:27:37.59Z,2024-12-28T19:55:52.367Z,
1877,Search Results Not Accurate,New,2024-12-27T17:27:37.75Z,2024-12-28T19:35:37.14Z,
1878,"As a user, I want to see my order history",Active,2024-12-27T17:27:38.397Z,2024-12-28T19:55:53.543Z,
1879,Broken Link in Footer,New,2024-12-27T17:27:38.7Z,2024-12-28T19:35:38.337Z,
1880,"As a user, I want to customize my dashboard",Active,2024-12-27T17:27:39.247Z,2024-12-28T19:55:54.753Z,Viviana de Oliveira
1881,"As a user, I want a mobile-friendly version",New,2024-12-27T17:27:39.6Z,2024-12-28T19:55:55.943Z,
1882,"As a user, I want to reset my password",Closed,2024-12-27T17:27:41.507Z,2024-12-28T19:55:57.147Z,
1883,"As a user, I want to filter search results",Active,2024-12-27T17:27:41.727Z,2024-12-28T19:55:58.333Z,
1884,File Upload Fails,New,2024-12-27T17:27:41.94Z,2024-12-28T19:36:15.613Z,
1885,"As a user, I want to save items to a wishlist",Active,2024-12-27T17:27:42.15Z,2024-12-28T19:55:59.6Z,
1886,Backend Service Not Responding,New,2024-12-27T17:27:42.367Z,2024-12-28T19:36:16.81Z,
1887,"As a user, I need multi-language support",Closed,2024-12-27T17:27:45.217Z,2024-12-28T19:56:00.797Z,
1888,"As a user, I need to change my email address",Active,2024-12-27T17:27:45.387Z,2024-12-28T19:56:02Z,
1889,"As a user, I want to customize my dashboard",New,2024-12-27T17:27:45.913Z,2024-12-28T19:56:03.24Z,
1890,"As a user, I want to filter search results",Resolved,2024-12-27T17:27:46.593Z,2024-12-28T19:56:04.453Z,
1891,Database Deadlock Occurrence,New,2024-12-27T17:27:46.77Z,2024-12-28T19:36:18.01Z,
1892,Incorrect Validation on Login Form,New,2024-12-27T17:27:47.243Z,2024-12-28T19:36:19.243Z,
1893,"As a user, I want to customize my dashboard",Active,2024-12-27T17:27:47.47Z,2024-12-28T19:56:05.66Z,
1894,"As a user, I need keyboard shortcuts",Closed,2024-12-27T17:27:47.98Z,2024-12-28T19:56:06.873Z,
1895,"As a user, I need file upload capability",New,2024-12-27T17:27:48.18Z,2024-12-28T19:56:08.097Z,
1896,"As a user, I need autocomplete for forms",New,2024-12-27T17:27:48.36Z,2024-12-28T19:56:09.297Z,
1897,"As a developer, I want to access API documentation",Closed,2024-12-27T17:27:48.7Z,2024-12-28T19:56:10.503Z,
1898,"As a user, I need autocomplete for forms",Active,2024-12-27T17:27:48.877Z,2024-12-28T19:56:11.673Z,
1899,"As an admin, I want to monitor system logs",Active,2024-12-27T17:27:49.497Z,2024-12-28T19:56:12.85Z,
1900,"As an admin, I need to view system analytics",New,2024-12-27T17:27:50.143Z,2024-12-28T19:56:14.04Z,
1901,404 Error on Resource Fetch,New,2024-12-27T17:27:50.34Z,2024-12-28T19:36:20.42Z,
1902,"As a user, I want to save items to a wishlist",Closed,2024-12-27T17:27:50.553Z,2024-12-28T19:56:15.227Z,
1903,"As a user, I want to set my timezone",Active,2024-12-27T17:27:51.083Z,2024-12-28T19:56:16.437Z,
1904,"As a user, I want to filter search results",Active,2024-12-27T17:27:51.263Z,2024-12-28T19:56:17.647Z,
1905,"As a user, I want to reset my password",Active,2024-12-27T17:27:51.48Z,2024-12-28T19:56:18.887Z,
1906,"As a manager, I want to generate reports",Closed,2024-12-27T17:27:51.68Z,2024-12-28T19:56:20.077Z,
1907,"As a user, I want to export data",Closed,2024-12-27T17:27:51.9Z,2024-12-28T19:56:21.287Z,
1908,Tooltip Not Displayed,Active,2024-12-27T17:27:53.19Z,2024-12-28T19:36:21.607Z,
1909,"As a user, I want to reset my password",New,2024-12-27T17:27:53.537Z,2024-12-28T19:56:22.49Z,
1910,Language Translation Incorrect,New,2024-12-27T17:27:54.017Z,2024-12-28T19:36:22.8Z,
1911,"As a user, I need to view my profile information",Resolved,2024-12-27T17:27:54.477Z,2024-12-28T19:56:23.67Z,
1912,"As a user, I need autocomplete for forms",Active,2024-12-27T17:27:55.107Z,2024-12-28T19:56:24.88Z,
1913,"As a developer, I need detailed error logs",Resolved,2024-12-27T17:27:55.427Z,2024-12-28T19:56:26.053Z,
1914,"As a guest, I want to browse the site without login",Active,2024-12-27T17:27:55.78Z,2024-12-28T19:56:27.247Z,
1915,Database Deadlock Occurrence,New,2024-12-27T17:27:55.98Z,2024-12-28T19:36:24.01Z,
1916,"As a user, I need to change my email address",Active,2024-12-27T17:27:56.19Z,2024-12-28T19:56:28.43Z,
1917,"As a user, I want to customize my dashboard",New,2024-12-27T17:27:56.9Z,2024-12-28T19:56:29.657Z,
1918,Broken Pagination Controls,New,2024-12-27T17:27:57.093Z,2024-12-28T19:36:25.237Z,
1919,"As an admin, I need to schedule tasks",New,2024-12-27T17:27:57.44Z,2024-12-28T19:56:30.87Z,
1920,Session Cookie Not Set,Closed,2024-12-27T17:27:57.64Z,2024-12-28T19:36:26.43Z,
1921,"As a user, I want to see my order history",Active,2024-12-27T17:27:58.193Z,2024-12-28T19:56:32.08Z,
1922,Search Results Not Accurate,New,2024-12-27T17:27:58.37Z,2024-12-28T19:36:27.62Z,
1923,"As a user, I need two-factor authentication",Resolved,2024-12-27T17:36:00.4Z,2024-12-28T19:56:33.29Z,
1924,"As a user, I need multi-language support",Active,2024-12-27T17:36:00.91Z,2024-12-28T19:56:34.52Z,
1925,Session Cookie Not Set,New,2024-12-27T17:36:02.583Z,2024-12-28T19:20:54.21Z,
1926,"As a user, I want to customize my dashboard",Resolved,2024-12-27T17:36:02.767Z,2024-12-28T19:56:35.73Z,
1927,"As a guest, I want to browse the site without login",Resolved,2024-12-27T17:36:03.58Z,2024-12-28T19:56:36.92Z,
1928,"As a user, I want to set my timezone",New,2024-12-27T17:36:04.047Z,2024-12-28T19:56:38.117Z,
1929,"As a guest, I want to browse the site without login",New,2024-12-27T17:36:04.347Z,2024-12-28T19:56:39.327Z,
1930,"As a manager, I want to generate reports",New,2024-12-27T17:36:04.71Z,2024-12-28T19:56:40.51Z,
1931,"As a developer, I need detailed error logs",Closed,2024-12-27T17:36:05.35Z,2024-12-28T19:56:41.713Z,
1932,"As a user, I want to see my order history",New,2024-12-27T17:36:05.783Z,2024-12-28T19:56:42.917Z,
1933,"As a user, I need to tag items",Active,2024-12-27T17:36:05.99Z,2024-12-28T19:56:44.13Z,
1934,"As a user, I want to save items to a wishlist",Closed,2024-12-27T17:36:06.71Z,2024-12-28T19:56:45.323Z,
1935,"As a user, I want to receive notifications",Active,2024-12-27T17:36:06.92Z,2024-12-28T19:56:46.52Z,
1936,"As a user, I need to change my email address",Resolved,2024-12-27T17:36:07.297Z,2024-12-28T19:56:47.893Z,
1937,"As a user, I want to reset my password",Resolved,2024-12-27T17:36:07.6Z,2024-12-28T19:56:49.11Z,
1938,"As a user, I need multi-language support",New,2024-12-27T17:36:07.917Z,2024-12-28T19:56:50.317Z,
1939,"As a user, I want a mobile-friendly version",New,2024-12-27T17:36:08.39Z,2024-12-28T19:56:51.54Z,
1940,"As a user, I need autocomplete for forms",Resolved,2024-12-27T17:36:08.767Z,2024-12-28T19:56:52.737Z,
1941,"As a user, I need autocomplete for forms",New,2024-12-27T17:36:09.18Z,2024-12-28T19:56:53.98Z,
1942,UI Alignment Issue on Dashboard,New,2024-12-27T17:36:09.573Z,2024-12-28T19:36:30.047Z,
1943,Tooltip Not Displayed,New,2024-12-27T17:36:09.793Z,2024-12-28T19:36:31.247Z,
1944,"As an admin, I need to manage user roles",Resolved,2024-12-27T17:36:10.39Z,2024-12-28T19:56:55.177Z,
1945,"As a user, I want to save items to a wishlist",New,2024-12-27T17:36:10.67Z,2024-12-28T19:56:56.383Z,
1946,"As a user, I want to save items to a wishlist",Active,2024-12-27T17:36:11.14Z,2024-12-28T19:56:57.6Z,
1947,"As a user, I want a mobile-friendly version",Closed,2024-12-27T17:36:11.52Z,2024-12-28T19:56:58.89Z,
1948,"As a user, I need to tag items",Resolved,2024-12-27T17:36:11.877Z,2024-12-28T19:57:00.08Z,
1949,"As a user, I want to deactivate my account",New,2024-12-27T17:36:12.083Z,2024-12-28T19:57:01.253Z,
1950,"As a user, I need to change my email address",Resolved,2024-12-27T17:36:12.43Z,2024-12-28T19:57:02.473Z,
1951,"As an admin, I want to monitor system logs",New,2024-12-27T17:36:12.623Z,2024-12-28T19:57:03.77Z,
1952,"As a user, I want to set my timezone",Resolved,2024-12-27T17:36:13.197Z,2024-12-28T19:57:04.95Z,Viviana de Oliveira
1953,"As a guest, I need limited access",New,2024-12-27T17:36:13.56Z,2024-12-28T19:57:06.173Z,
1954,"As a user, I want to save items to a wishlist",New,2024-12-27T17:36:13.947Z,2024-12-28T19:57:07.41Z,
1955,"As a user, I want to save items to a wishlist",New,2024-12-27T17:36:14.313Z,2024-12-28T19:57:08.63Z,
1956,"As a user, I want to deactivate my account",Closed,2024-12-27T17:36:14.657Z,2024-12-28T19:57:09.81Z,
1957,"As a user, I want to deactivate my account",Active,2024-12-27T17:36:14.857Z,2024-12-28T19:57:10.997Z,
1958,"As a manager, I want to generate reports",Resolved,2024-12-27T17:36:15.533Z,2024-12-28T19:57:12.187Z,
1959,"As an admin, I need to view system analytics",Active,2024-12-27T17:36:17.083Z,2024-12-28T19:57:13.373Z,
1960,"As a guest, I need limited access",Closed,2024-12-27T17:36:17.29Z,2024-12-28T19:57:14.587Z,
1961,"As a user, I want to receive notifications",New,2024-12-27T17:36:17.55Z,2024-12-28T19:57:15.81Z,
1962,"As a developer, I want to access API documentation",New,2024-12-27T17:36:18.047Z,2024-12-28T19:57:17.04Z,
1963,Invalid Error Message Display,Resolved,2024-12-27T17:36:18.383Z,2024-12-28T19:36:32.47Z,
1964,"As an admin, I want to monitor system logs",Resolved,2024-12-27T17:36:18.58Z,2024-12-28T19:57:18.263Z,
1965,"As an admin, I need to manage user roles",Active,2024-12-27T17:36:19.183Z,2024-12-28T19:57:19.49Z,
1966,"As a user, I need to tag items",Resolved,2024-12-27T17:36:19.657Z,2024-12-28T19:57:20.683Z,
1967,"As a user, I want to see my order history",Resolved,2024-12-27T17:36:19.83Z,2024-12-28T19:57:21.863Z,
1968,"As a developer, I want to access API documentation",Resolved,2024-12-27T17:36:20.003Z,2024-12-28T19:57:23.09Z,
1969,"As a user, I want to receive notifications",Resolved,2024-12-27T17:36:20.7Z,2024-12-28T19:57:24.317Z,
1970,Data Not Saving Properly,New,2024-12-27T17:36:21.383Z,2024-12-28T19:36:33.683Z,
1971,"As an admin, I need to manage user roles",Resolved,2024-12-27T17:36:21.937Z,2024-12-28T19:57:25.49Z,
1972,"As a guest, I need limited access",Resolved,2024-12-27T17:36:22.577Z,2024-12-28T19:57:26.687Z,
1973,"As a user, I need to tag items",Resolved,2024-12-27T17:36:22.933Z,2024-12-28T19:57:27.87Z,
1974,"As a user, I need file upload capability",Resolved,2024-12-27T17:36:23.127Z,2024-12-28T19:57:29.103Z,
1975,Performance Issue on Load,New,2024-12-27T17:36:23.83Z,2024-12-28T19:36:34.873Z,
1976,"As a user, I want to receive notifications",New,2024-12-27T17:36:24.033Z,2024-12-28T19:57:30.35Z,
1977,"As an admin, I need to view system analytics",Active,2024-12-27T17:36:24.397Z,2024-12-28T19:57:31.553Z,
1978,Backend Service Not Responding,New,2024-12-27T17:36:24.623Z,2024-12-28T19:36:36.093Z,
1979,Language Translation Incorrect,New,2024-12-27T17:36:24.837Z,2024-12-28T19:36:37.297Z,
1980,Incorrect Validation on Login Form,New,2024-12-27T17:36:25.25Z,2024-12-28T19:36:38.49Z,
1981,"As a guest, I want to browse the site without login",New,2024-12-27T17:36:26.7Z,2024-12-28T19:57:32.77Z,
1982,API Timeout Error,Closed,2024-12-27T17:36:26.893Z,2024-12-28T19:36:39.723Z,
1983,"As an admin, I need to schedule tasks",New,2024-12-27T17:36:27.23Z,2024-12-28T19:57:33.997Z,
1984,"As a developer, I want to access API documentation",New,2024-12-27T17:36:27.407Z,2024-12-28T19:57:35.217Z,
1985,"As a user, I need file upload capability",New,2024-12-27T17:36:27.603Z,2024-12-28T19:57:36.427Z,
1986,"As a user, I need two-factor authentication",Resolved,2024-12-27T17:36:28.327Z,2024-12-28T19:57:37.62Z,
1987,"As an admin, I need to schedule tasks",Closed,2024-12-27T17:36:28.523Z,2024-12-28T19:57:38.83Z,
1988,Calculation Error in Report,New,2024-12-27T17:36:29.09Z,2024-12-28T19:36:40.917Z,
1989,Search Results Not Accurate,Closed,2024-12-27T17:36:29.26Z,2024-12-28T19:36:42.117Z,
1990,"As an admin, I need to manage user roles",Closed,2024-12-27T17:36:31.56Z,2024-12-28T19:57:40.057Z,
1991,"As a user, I want to receive notifications",Active,2024-12-27T17:36:31.73Z,2024-12-28T19:57:41.25Z,
1992,"As a user, I need file upload capability",New,2024-12-27T17:36:32.367Z,2024-12-28T19:57:42.46Z,
1993,"As a user, I want to reset my password",Resolved,2024-12-27T17:36:32.7Z,2024-12-28T19:57:43.673Z,
1994,"As a user, I want to filter search results",Closed,2024-12-27T17:36:33.61Z,2024-12-28T19:57:44.88Z,
1995,"As a user, I need multi-language support",Active,2024-12-27T17:36:33.79Z,2024-12-28T19:57:46.11Z,
1996,"As a user, I want to receive notifications",Resolved,2024-12-27T17:36:34.007Z,2024-12-28T19:57:47.3Z,
1997,Session Expiration Not Handled,New,2024-12-27T17:36:34.2Z,2024-12-28T19:36:43.327Z,
1998,"As a user, I want to filter search results",Active,2024-12-27T17:36:34.367Z,2024-12-28T19:57:48.483Z,
1999,"As a guest, I want to browse the site without login",New,2024-12-27T17:36:34.553Z,2024-12-28T19:57:49.68Z,
2000,Error on Data Import,New,2024-12-27T17:36:35.087Z,2024-12-28T19:36:44.55Z,
2001,Auto-suggestion Not Working,New,2024-12-27T17:36:35.573Z,2024-12-28T19:36:45.74Z,
2002,"As a user, I need to tag items",Resolved,2024-12-27T17:36:36.287Z,2024-12-28T19:57:50.907Z,
2003,"As a user, I want to deactivate my account",Active,2024-12-27T17:36:36.577Z,2024-12-28T19:57:52.117Z,
2004,"As a user, I need autocomplete for forms",Closed,2024-12-27T17:36:36.8Z,2024-12-28T19:57:53.327Z,
2005,"As a user, I want to reset my password",Resolved,2024-12-27T17:36:37.53Z,2024-12-28T19:57:54.563Z,
2006,"As a user, I need file upload capability",Closed,2024-12-27T17:36:37.717Z,2024-12-28T19:57:55.747Z,
2007,"As a user, I want to export data",Closed,2024-12-27T17:36:38.007Z,2024-12-28T19:57:56.95Z,
2008,"As a user, I need autocomplete for forms",Active,2024-12-27T17:36:38.29Z,2024-12-28T19:57:58.16Z,
2009,"As a manager, I want to generate reports",Closed,2024-12-27T17:36:38.64Z,2024-12-28T19:57:59.38Z,
2010,"As a user, I want to see my order history",Active,2024-12-27T17:36:39.213Z,2024-12-28T19:58:00.57Z,
2011,"As a user, I want to receive notifications",Closed,2024-12-27T17:36:39.723Z,2024-12-28T19:58:01.76Z,
2012,"As a user, I want to reset my password",Resolved,2024-12-27T17:36:39.9Z,2024-12-28T19:58:02.98Z,
2013,"As a user, I want to deactivate my account",Closed,2024-12-27T17:36:40.673Z,2024-12-28T19:58:04.287Z,
2014,"As an admin, I need to manage user roles",Closed,2024-12-27T17:36:40.857Z,2024-12-28T19:58:05.563Z,
2015,"As a user, I need to tag items",Resolved,2024-12-27T17:36:41.07Z,2024-12-28T19:58:06.793Z,
2016,"As a user, I want to receive notifications",Active,2024-12-27T17:36:41.42Z,2024-12-28T19:58:08.02Z,
2017,"As a user, I need a responsive UI",New,2024-12-27T17:36:41.6Z,2024-12-28T19:58:10.24Z,
2018,"As a user, I need a responsive UI",Active,2024-12-27T17:36:42.167Z,2024-12-28T19:58:11.46Z,
2019,Language Translation Incorrect,New,2024-12-27T17:36:43.067Z,2024-12-28T19:36:46.923Z,
2020,"As a user, I need keyboard shortcuts",Active,2024-12-27T17:36:43.233Z,2024-12-28T19:58:12.65Z,
2021,CSS Styling Missing,New,2024-12-27T17:36:43.62Z,2024-12-28T19:36:48.1Z,
2022,"As an admin, I need to view system analytics",New,2024-12-27T17:36:44.77Z,2024-12-28T19:58:13.837Z,
2023,Incorrect Validation on Login Form,New,2024-12-27T17:36:45.077Z,2024-12-28T19:36:49.3Z,
2024,"As a user, I need to view my profile information",Resolved,2024-12-27T17:36:45.497Z,2024-12-28T19:58:15.033Z,
2025,Backend Service Not Responding,New,2024-12-27T17:36:45.677Z,2024-12-28T19:36:50.503Z,
2026,Broken Pagination Controls,New,2024-12-27T17:36:46Z,2024-12-28T19:36:51.73Z,
2027,"As a user, I need to view my profile information",Resolved,2024-12-27T17:36:46.187Z,2024-12-28T19:58:16.257Z,
2028,"As a user, I need two-factor authentication",Resolved,2024-12-27T17:36:46.693Z,2024-12-28T19:58:17.467Z,
2029,"As a user, I want a mobile-friendly version",Closed,2024-12-27T17:36:46.887Z,2024-12-28T19:58:18.667Z,
2030,Performance Issue on Load,New,2024-12-27T17:36:47.057Z,2024-12-28T19:36:52.96Z,
2031,"As a user, I want a mobile-friendly version",Resolved,2024-12-27T17:36:47.277Z,2024-12-28T19:58:19.867Z,
2032,"As a user, I want to see my order history",Active,2024-12-27T17:36:47.47Z,2024-12-28T19:58:21.06Z,
2033,"As a user, I need keyboard shortcuts",Active,2024-12-27T17:36:47.81Z,2024-12-28T19:58:22.257Z,
2034,"As a manager, I want to generate reports",Active,2024-12-27T17:36:48.183Z,2024-12-28T19:58:23.45Z,
2035,"As a guest, I need limited access",Resolved,2024-12-27T17:36:48.71Z,2024-12-28T19:58:24.65Z,
2036,"As a user, I need to view my profile information",Closed,2024-12-27T17:36:48.9Z,2024-12-28T19:58:25.85Z,
2037,"As a user, I need keyboard shortcuts",Resolved,2024-12-27T17:36:49.113Z,2024-12-28T19:58:27.067Z,
2038,"As an admin, I need to schedule tasks",New,2024-12-27T17:36:49.89Z,2024-12-28T19:58:28.29Z,
2039,"As an admin, I need to manage user roles",Active,2024-12-27T17:36:50.173Z,2024-12-28T19:58:29.533Z,
